,support
"margarine,'dairy foods'",0.20276696930393429
"'baking needs','bread and cake','canned vegetables'",0.20276696930393429
"'baking needs','tissues-paper prd','party snack foods'",0.20276696930393429
"'pet foods',vegetables,'frozen foods'",0.20276696930393429
"'breakfast food',biscuits,'frozen foods'",0.20276696930393429
"'bread and cake','tissues-paper prd',fruit,'frozen foods'",0.20276696930393429
"sauces-gravy-pkle,vegetables,'tissues-paper prd'",0.20255079982706442
"biscuits,'bread and cake',margarine,fruit",0.20255079982706442
"'canned fruit',fruit",0.20233463035019456
"'baking needs',jams-spreads",0.20233463035019456
"'bread and cake','baking needs',juice-sat-cord-ms,milk-cream",0.2021184608733247
"'baking needs',cheese,fruit",0.20190229139645482
"sauces-gravy-pkle,fruit,juice-sat-cord-ms",0.20190229139645482
"'bread and cake',confectionary,fruit",0.20168612191958496
"sauces-gravy-pkle,'tissues-paper prd','frozen foods'",0.20168612191958496
"'breakfast food',biscuits,'baking needs'",0.20168612191958496
"sauces-gravy-pkle,'bread and cake','baking needs',vegetables",0.20168612191958496
"'bread and cake','small goods'",0.2014699524427151
"'tissues-paper prd',fruit,'party snack foods'",0.2014699524427151
"margarine,juice-sat-cord-ms,milk-cream",0.2014699524427151
"'bread and cake','party snack foods',biscuits,milk-cream",0.2014699524427151
"'baking needs',biscuits,'frozen foods',milk-cream",0.2014699524427151
"'baking needs','bread and cake','dairy foods'",0.20125378296584523
"'bread and cake',margarine,vegetables,'frozen foods'",0.20125378296584523
"sauces-gravy-pkle,'laundry needs'",0.20103761348897536
"'prepared meals','frozen foods'",0.20103761348897536
"'bread and cake','baking needs','frozen foods','party snack foods'",0.20103761348897536
"wrapping,fruit",0.2008214440121055
"'baking needs',cheese,milk-cream",0.2008214440121055
"fruit,'baking needs',biscuits,milk-cream",0.2008214440121055
"vegetables,'tissues-paper prd','party snack foods'",0.20060527453523563
"sauces-gravy-pkle,'bread and cake',vegetables,'frozen foods'",0.20060527453523563
"'bread and cake',fruit,vegetables,'frozen foods',biscuits",0.20060527453523563
"sauces-gravy-pkle,vegetables,margarine",0.2001729355814959
"'baking needs',margarine,'party snack foods'",0.19995676610462604
"'bread and cake',cheese,juice-sat-cord-ms",0.19995676610462604
"'tissues-paper prd',juice-sat-cord-ms,milk-cream",0.19995676610462604
"margarine,biscuits,'party snack foods'",0.19995676610462604
"margarine,'tissues-paper prd',milk-cream",0.19995676610462604
"'bread and cake','pet foods','tissues-paper prd'",0.19995676610462604
"'bread and cake',juice-sat-cord-ms,'frozen foods',milk-cream",0.19995676610462604
"'laundry needs','party snack foods'",0.19974059662775617
"'breakfast food','bread and cake',juice-sat-cord-ms",0.19974059662775617
"'bread and cake',margarine,vegetables,biscuits",0.19974059662775617
"wrapping,'frozen foods'",0.19930825767401644
"'canned fruit','frozen foods'",0.19930825767401644
"confectionary,'bread and cake',biscuits",0.19930825767401644
"sauces-gravy-pkle,fruit,'party snack foods'",0.19930825767401644
"'bread and cake',vegetables,'frozen foods',fruit,milk-cream",0.19930825767401644
"sauces-gravy-pkle,'dairy foods'",0.19909208819714655
"beef,vegetables,'frozen foods'",0.19909208819714655
"'bread and cake','baking needs',fruit,'party snack foods'",0.19909208819714655
"'baking needs',stationary",0.19887591872027668
"'bread and cake','canned vegetables','frozen foods'",0.19887591872027668
"vegetables,fruit,juice-sat-cord-ms,milk-cream",0.19887591872027668
"'bread and cake',vegetables,biscuits,juice-sat-cord-ms",0.19887591872027668
"'baking needs',cheese,'frozen foods'",0.19865974924340682
"'bread and cake','tissues-paper prd',cheese",0.19865974924340682
"'frozen foods',vegetables,fruit,juice-sat-cord-ms",0.19865974924340682
"'bread and cake','tissues-paper prd',biscuits,'frozen foods'",0.19865974924340682
"beef,'party snack foods'",0.19844357976653695
"margarine,'frozen foods','party snack foods'",0.19844357976653695
"margarine,'baking needs',vegetables,fruit",0.19844357976653695
"cheese,biscuits,'frozen foods'",0.1982274102896671
"vegetables,'canned vegetables',fruit",0.1982274102896671
"'bread and cake',biscuits,'dairy foods'",0.1982274102896671
"sauces-gravy-pkle,'bread and cake',vegetables,milk-cream",0.1982274102896671
"biscuits,'bread and cake','tissues-paper prd',fruit",0.1982274102896671
"'bread and cake','baking needs',vegetables,'party snack foods'",0.1982274102896671
"'bread and cake',cheese,'party snack foods'",0.19801124081279722
"sauces-gravy-pkle,'tissues-paper prd',fruit",0.19801124081279722
"biscuits,'bread and cake','canned vegetables'",0.19779507133592736
"'breakfast food','baking needs',milk-cream",0.19779507133592736
"vegetables,biscuits,'frozen foods',milk-cream",0.19779507133592736
"'bread and cake','party snack foods','frozen foods',milk-cream",0.19779507133592736
"'bread and cake','baking needs',biscuits,juice-sat-cord-ms",0.19779507133592736
"'canned vegetables','party snack foods'",0.1975789018590575
"beef,vegetables,milk-cream",0.1975789018590575
"'bread and cake','tissues-paper prd','baking needs',biscuits",0.1975789018590575
"'breakfast food',cheese",0.19736273238218763
"beef,vegetables,'baking needs'",0.19736273238218763
"wrapping,biscuits",0.19714656290531776
"confectionary,margarine",0.19714656290531776
"'breakfast food',vegetables,'frozen foods'",0.19714656290531776
"'tissues-paper prd','dairy foods'",0.1969303934284479
"sauces-gravy-pkle,margarine,'frozen foods'",0.1969303934284479
"'bread and cake',margarine,fruit,'frozen foods'",0.1969303934284479
"'bread and cake','frozen foods','dairy foods'",0.19671422395157803
"'bread and cake','party snack foods',vegetables,milk-cream",0.19671422395157803
"'baking needs','canned fruit'",0.19649805447470817
"'pet foods',fruit,'frozen foods'",0.19649805447470817
"'breakfast food',vegetables,milk-cream",0.19649805447470817
"'soft drinks','bread and cake','party snack foods'",0.19649805447470817
"'baking needs',vegetables,biscuits,milk-cream",0.19649805447470817
"'bread and cake',vegetables,'frozen foods','baking needs',fruit",0.19649805447470817
"vegetables,'canned fruit'",0.1962818849978383
"vegetables,cheese,biscuits",0.1962818849978383
"sauces-gravy-pkle,biscuits,juice-sat-cord-ms",0.19606571552096844
"vegetables,cheese,'frozen foods'",0.19606571552096844
"'baking needs','pet foods',milk-cream",0.19606571552096844
"wrapping,milk-cream",0.19584954604409857
"biscuits,cheese,fruit",0.19584954604409857
"sauces-gravy-pkle,'bread and cake',biscuits,'frozen foods'",0.19584954604409857
"sauces-gravy-pkle,juice-sat-cord-ms,milk-cream",0.1956333765672287
"'bread and cake','pet foods',margarine",0.1956333765672287
"sauces-gravy-pkle,'bread and cake',fruit,milk-cream",0.1956333765672287
"'tissues-paper prd','baking needs',vegetables,fruit",0.19541720709035884
"'bread and cake','tissues-paper prd','frozen foods',milk-cream",0.19541720709035884
"sauces-gravy-pkle,milk-cream,'party snack foods'",0.19520103761348898
"beef,'bread and cake',biscuits",0.19520103761348898
"'baking needs','bread and cake','laundry needs'",0.19520103761348898
"fruit,vegetables,biscuits,'party snack foods'",0.19520103761348898
"'bread and cake',margarine,biscuits,milk-cream",0.19520103761348898
"'bread and cake',biscuits,juice-sat-cord-ms,milk-cream",0.19520103761348898
"'breakfast food',biscuits,fruit",0.1949848681366191
"'bread and cake','tissues-paper prd',vegetables,biscuits",0.1949848681366191
"sauces-gravy-pkle,'bread and cake',fruit,'frozen foods'",0.19476869865974925
"sauces-gravy-pkle,'bread and cake','baking needs','frozen foods'",0.19476869865974925
"'baking needs',cleaners-polishers",0.19455252918287938
"'baking needs',cheese,biscuits",0.19455252918287938
"'baking needs','prepared meals'",0.19433635970600951
"'bread and cake','pet foods','party snack foods'",0.19433635970600951
"'breakfast food','bread and cake',margarine",0.19433635970600951
"'bread and cake','laundry needs',fruit",0.19433635970600951
"'bread and cake','party snack foods','baking needs',milk-cream",0.19433635970600951
"'bread and cake','canned vegetables',milk-cream",0.19412019022913965
"sauces-gravy-pkle,juice-sat-cord-ms,'party snack foods'",0.19390402075226978
"'baking needs','pet foods',fruit",0.19390402075226978
"'breakfast food',fruit,'frozen foods'",0.19390402075226978
"'tissues-paper prd',vegetables,fruit,milk-cream",0.19390402075226978
"'bread and cake','pet foods',juice-sat-cord-ms",0.19368785127539992
"'bread and cake',margarine,'frozen foods',milk-cream",0.19368785127539992
"'bread and cake',biscuits,juice-sat-cord-ms,'party snack foods'",0.19368785127539992
tea,0.19347168179853005
"stationary,biscuits",0.19347168179853005
"sauces-gravy-pkle,'tissues-paper prd',biscuits",0.19347168179853005
"'soft drinks',fruit,milk-cream",0.19347168179853005
"'bread and cake',fruit,vegetables,'baking needs',biscuits",0.19347168179853005
"jams-spreads,fruit",0.1932555123216602
"'tissues-paper prd',juice-sat-cord-ms,'party snack foods'",0.1932555123216602
"'bread and cake',cheese,vegetables,fruit",0.1932555123216602
"'pet foods',biscuits,'frozen foods'",0.19303934284479032
"'bread and cake','laundry needs',milk-cream",0.19282317336792046
"'soft drinks',fruit,'frozen foods'",0.19282317336792046
"'bread and cake',fruit,vegetables,biscuits,milk-cream",0.19282317336792046
"stationary,'frozen foods'",0.19239083441418073
"'bread and cake',confectionary,vegetables",0.19239083441418073
"fruit,cheese,'frozen foods'",0.19217466493731086
"sauces-gravy-pkle,margarine,milk-cream",0.19217466493731086
"'bread and cake',vegetables,'laundry needs'",0.19217466493731086
"'baking needs',vegetables,fruit,juice-sat-cord-ms",0.19217466493731086
"jams-spreads,vegetables",0.191958495460441
"'baking needs','pet foods','frozen foods'",0.191958495460441
"'soft drinks','bread and cake',juice-sat-cord-ms",0.191958495460441
"jams-spreads,biscuits",0.19174232598357113
"'pet foods','frozen foods',milk-cream",0.19174232598357113
"'breakfast food','bread and cake','party snack foods'",0.19174232598357113
"'canned fruit',milk-cream",0.19152615650670127
"'tissues-paper prd',vegetables,fruit,'frozen foods'",0.19152615650670127
"'breakfast food','bread and cake','tissues-paper prd'",0.19130998702983137
"sauces-gravy-pkle,'bread and cake','baking needs',milk-cream",0.19130998702983137
"sauces-gravy-pkle,'bread and cake','baking needs',fruit",0.1910938175529615
"sauces-gravy-pkle,'tissues-paper prd',milk-cream",0.19087764807609164
"vegetables,fruit,'frozen foods','party snack foods'",0.19087764807609164
"'canned fruit',biscuits",0.19066147859922178
"margarine,vegetables,fruit,milk-cream",0.19066147859922178
"fruit,vegetables,biscuits,juice-sat-cord-ms",0.19066147859922178
"'bread and cake',fruit,juice-sat-cord-ms,'party snack foods'",0.19066147859922178
"margarine,'baking needs',biscuits,'frozen foods'",0.19066147859922178
"'bread and cake','pet foods',vegetables,fruit",0.19066147859922178
"margarine,'tissues-paper prd',juice-sat-cord-ms",0.1904453091223519
"milk-cream,'tissues-paper prd','party snack foods'",0.19022913964548205
"'baking needs',margarine,cheese",0.19022913964548205
"vegetables,cleaners-polishers",0.19001297016861218
"'baking needs','bread and cake',confectionary",0.19001297016861218
"sauces-gravy-pkle,'bread and cake',cheese",0.19001297016861218
"sauces-gravy-pkle,'bread and cake',vegetables,biscuits",0.19001297016861218
"vegetables,margarine,'party snack foods'",0.18979680069174232
"'soft drinks',biscuits,'frozen foods'",0.18979680069174232
"'soft drinks','frozen foods',milk-cream",0.18979680069174232
"sauces-gravy-pkle,margarine,biscuits",0.18958063121487245
"'bread and cake',margarine,'tissues-paper prd','baking needs'",0.1893644617380026
"'breakfast food',vegetables,biscuits",0.18914829226113272
"confectionary,'tissues-paper prd'",0.18893212278426286
"'pet foods',biscuits,fruit",0.18893212278426286
"'pet foods',vegetables,biscuits",0.188715953307393
"vegetables,'prepared meals'",0.18849978383052313
"wrapping,'tissues-paper prd'",0.18828361435365326
"jams-spreads,milk-cream",0.18828361435365326
"fruit,biscuits,'frozen foods','party snack foods'",0.18828361435365326
"'soft drinks',vegetables,'frozen foods'",0.1880674448767834
"'bread and cake','tissues-paper prd',biscuits,milk-cream",0.1880674448767834
"jams-spreads,'frozen foods'",0.18785127539991353
"'breakfast food',margarine,'baking needs'",0.18785127539991353
"sauces-gravy-pkle,vegetables,fruit,milk-cream",0.18785127539991353
"'baking needs',biscuits,'frozen foods','party snack foods'",0.18785127539991353
"'bread and cake',confectionary,'frozen foods'",0.18763510592304367
"'soft drinks',vegetables,milk-cream",0.18763510592304367
"sauces-gravy-pkle,vegetables,fruit,'frozen foods'",0.18763510592304367
"'bread and cake','party snack foods','frozen foods',juice-sat-cord-ms",0.18763510592304367
"cheese,'frozen foods',milk-cream",0.1874189364461738
"margarine,fruit,'party snack foods'",0.1874189364461738
"sauces-gravy-pkle,'bread and cake','frozen foods',milk-cream",0.1874189364461738
"'breakfast food','pet foods'",0.18720276696930394
"'pet foods',cheese",0.18698659749243407
"beef,'pet foods'",0.1867704280155642
"'breakfast food',juice-sat-cord-ms,'baking needs'",0.1867704280155642
"'bread and cake','laundry needs','frozen foods'",0.1867704280155642
"'baking needs','soft drinks','frozen foods'",0.1867704280155642
"sauces-gravy-pkle,'baking needs',vegetables,fruit",0.1867704280155642
"'breakfast food','bread and cake',vegetables,fruit",0.1867704280155642
"'party snack foods',vegetables,fruit,milk-cream",0.18655425853869434
"sauces-gravy-pkle,'bread and cake','baking needs',biscuits",0.18633808906182447
"biscuits,cheese,milk-cream",0.1861219195849546
"'baking needs','pet foods',biscuits",0.1861219195849546
"fruit,'dairy foods',milk-cream",0.1861219195849546
"sauces-gravy-pkle,'bread and cake',biscuits,fruit",0.18590575010808474
"'frozen foods','baking needs',biscuits,juice-sat-cord-ms",0.18590575010808474
"sauces-gravy-pkle,confectionary",0.18568958063121488
"margarine,'baking needs',vegetables,'frozen foods'",0.18568958063121488
"margarine,vegetables,fruit,'frozen foods'",0.18525724167747515
"'prepared meals',fruit",0.18504107220060528
"sauces-gravy-pkle,margarine,fruit",0.18504107220060528
"biscuits,'canned vegetables','frozen foods'",0.18482490272373542
"sauces-gravy-pkle,'pet foods','bread and cake'",0.18482490272373542
"biscuits,margarine,vegetables,fruit",0.18482490272373542
"margarine,'baking needs',vegetables,milk-cream",0.18482490272373542
"'frozen foods',fruit,biscuits,juice-sat-cord-ms",0.18482490272373542
"margarine,juice-sat-cord-ms,'party snack foods'",0.18460873324686555
"'soft drinks',biscuits,fruit",0.18460873324686555
"'baking needs',vegetables,fruit,'party snack foods'",0.18460873324686555
"'bread and cake','baking needs',juice-sat-cord-ms,'party snack foods'",0.18460873324686555
